data,label,new_label
"{'id': 'LRRF38', 'data': 'Why should i tell you', 'message_order': 1, 'comments': ['']}",notInterested,2
"{'id': 'BVHB5L', 'data': 'i have learning license', 'message_order': 3, 'comments': ['']}",whoAreYou,6
"{'id': 'JBT0CQ', 'data': 'Sorry i m unable to pay 500 rupees', 'message_order': 2, 'comments': ['']}",notInterested,4
"{'id': 'BNUW6I', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'CTPYLL', 'data': 'unexpectedly I applied for this job', 'message_order': 4, 'comments': ['']}",greeting,5
"{'id': 'K4C5K3', 'data': ""don't send any text msg"", 'message_order': 5, 'comments': ['']}",location,5
"{'id': 'AWI2P0', 'data': 'K', 'message_order': 2, 'comments': ['']}",notInterested,2
"{'id': 'ADNKEO', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'IMO9HZ', 'data': 'Near vijaynagar?', 'message_order': 3, 'comments': ['']}",notInterested,1
"{'id': '7PQIXJ', 'data': 'Ur location', 'message_order': 1, 'comments': ['']}",location,1
"{'id': '4WWIF0', 'data': 'hello', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'TCMDFQ', 'data': 'But job location', 'message_order': 1, 'comments': ['']}",greeting,1
"{'id': 'NBSW3D', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'LKYJD9', 'data': 'I have learning license', 'message_order': 1, 'comments': ['']}",notInterested,6
"{'id': '94LFUN', 'data': 'Which city', 'message_order': 0, 'comments': ['']}",whoAreYou,1
"{'id': 'EE24ZT', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'WEPQTT', 'data': 'You head office', 'message_order': 3, 'comments': ['']}",notInterested,1
"{'id': '039QO8', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'XYIWKR', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,3
"{'id': '56S4XN', 'data': 'Whr is your office pls', 'message_order': 4, 'comments': ['']}",greeting,1
"{'id': '30R80E', 'data': 'Gud mrng', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': 'C6ZEDT', 'data': 'Ok not interested', 'message_order': 5, 'comments': ['']}",greeting,5
"{'id': 'H38PTG', 'data': ""I have lost my license so I'm making new"", 'message_order': 5, 'comments': ['']}",whoAreYou,4
"{'id': 'GHHPUZ', 'data': 'Hii', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': '7TZTAM', 'data': 'Hlo', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'X34EWI', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",whoAreYou,2
"{'id': 'YPFW58', 'data': 'K', 'message_order': 3, 'comments': ['']}",location,2
"{'id': 'RUG0BB', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': '2DZF8P', 'data': 'OK.ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'II9M86', 'data': 'K', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': '295WE7', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'P1JH2M', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': '3XZDFI', 'data': 'Okey', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'XQ84T5', 'data': 'Which location', 'message_order': 5, 'comments': ['']}",location,1
"{'id': '80MSEU', 'data': 'Lr', 'message_order': 3, 'comments': ['']}",whoAreYou,6
"{'id': '27QL1V', 'data': 'Hii', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'O89PMZ', 'data': 'Gud morning', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'B9I333', 'data': 'Which area', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'A4WZES', 'data': 'But mere paas bike nhi hai', 'message_order': 5, 'comments': ['']}",whoAreYou,4
"{'id': 'HYSELH', 'data': 'Llr', 'message_order': 0, 'comments': ['']}",whoAreYou,6
"{'id': 'C286XU', 'data': 'Hello job location akkada', 'message_order': 3, 'comments': ['']}",notInterested,1
"{'id': '1DKKQK', 'data': 'Bhakk', 'message_order': 1, 'comments': ['']}",whoAreYou,5
"{'id': 'PBV1A3', 'data': 'Okay', 'message_order': 2, 'comments': ['']}",greeting,2
"{'id': '6HB21K', 'data': ""I don't have vehicle sir"", 'message_order': 1, 'comments': ['']}",notInterested,4
"{'id': 'RLXHOU', 'data': 'Sorry', 'message_order': 1, 'comments': ['']}",whoAreYou,4
"{'id': 'YUFNT7', 'data': 'Location were', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'Q70ZHB', 'data': 'Wher', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'G1X3XA', 'data': 'Hello', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': 'ADWYPN', 'data': 'Dl', 'message_order': 3, 'comments': ['']}",whoAreYou,6
"{'id': 'JS11UL', 'data': 'Snd the location', 'message_order': 5, 'comments': ['']}",location,1
"{'id': 'TE2O24', 'data': 'Two wheeler ahe pan license nahi', 'message_order': 3, 'comments': ['']}",whoAreYou,4
"{'id': 'B5G4OK', 'data': 'Hello me Peru', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'E3CKAK', 'data': 'ok', 'message_order': 2, 'comments': ['']}",whoAreYou,2
"{'id': 'KRXOTI', 'data': 'No bike', 'message_order': 3, 'comments': ['']}",whoAreYou,4
"{'id': 'T11AS8', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'BK3V7X', 'data': 'hi', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'CVTK5R', 'data': 'Tq', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': 'KPMR0D', 'data': 'Interview place', 'message_order': 5, 'comments': ['']}",notInterested,1
"{'id': 'OLWH4F', 'data': 'Ok thanks sir', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': '7QC3FB', 'data': 'Job kaha pr h sir', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'QKBFHM', 'data': 'Address', 'message_order': 2, 'comments': ['']}",notInterested,1
"{'id': 'B2OWDA', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'KYUAV4', 'data': 'Gm', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,3
"{'id': '3V1DNQ', 'data': 'Hiii', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'XFXCJZ', 'data': 'Helo', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'QVNYC2', 'data': 'Okay', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': '7J7861', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '2CLA15', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': 'J5ED7V', 'data': 'I have no bike', 'message_order': 4, 'comments': ['']}",notInterested,4
"{'id': 'IJTIDQ', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'DON336', 'data': 'Hii', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': 'Y9UT28', 'data': 'I have no two wheeler', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'MU1ZOI', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': 'YGNTGJ', 'data': 'yes but where are from', 'message_order': 1, 'comments': ['']}",whoAreYou,1
"{'id': 'M2KEX4', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'W8W0VP', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'EICLS9', 'data': 'Hello how are you', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '4MEDI6', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'EMJ0E8', 'data': 'Location', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'DVWJ17', 'data': 'Mere pass bike nhi hai', 'message_order': 4, 'comments': ['']}",greeting,4
"{'id': 'WHM7QW', 'data': 'Hi ra', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'NTYD0W', 'data': '📷 Good morning everyone.........', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'FPKVL3', 'data': '📷 Good morning', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'SFBDIC', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': '4U617C', 'data': 'Better i WL BLK u', 'message_order': 4, 'comments': ['']}",whoAreYou,5
"{'id': 'ATMWBB', 'data': 'मेरे पास बाइक नही है', 'message_order': 2, 'comments': ['']}",notInterested,3
"{'id': '6YMHH4', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'X6YLBO', 'data': 'sir bike nahi hai', 'message_order': 3, 'comments': ['']}",notInterested,4
"{'id': 'Y3SH9Y', 'data': 'Nahi', 'message_order': 5, 'comments': ['']}",greeting,4
"{'id': 'RY2Y69', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'F8BIDM', 'data': 'Kk', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': 'Z49Q7G', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",notInterested,2
"{'id': '019LLI', 'data': 'Where', 'message_order': 5, 'comments': ['']}",notInterested,1
"{'id': 'G51VCB', 'data': ""I don't have vehicles and license also"", 'message_order': 1, 'comments': ['']}",greeting,4
"{'id': 'QDYWFD', 'data': 'Gd mrng', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'FE9ZD1', 'data': 'K', 'message_order': 2, 'comments': ['']}",whoAreYou,2
"{'id': 'RC97MT', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'TPCLC5', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'NFD0BP', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '4INEVO', 'data': 'Am from thiruvallur where is job Location', 'message_order': 3, 'comments': ['']}",whoAreYou,1
"{'id': 'I99L06', 'data': 'Where is kasturinagar ?', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': '5DHOLO', 'data': 'Kidar hey', 'message_order': 2, 'comments': ['']}",location,1
"{'id': 'FJTUMK', 'data': 'లేదు', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '5RLRN0', 'data': 'Hii', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': 'KODRH6', 'data': 'Give address', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'S4PNMZ', 'data': 'Tq', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': '1JUGLD', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting,2
"{'id': 'D3HMHC', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'U1M17Q', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'SHVXFF', 'data': 'learning licence', 'message_order': 1, 'comments': ['']}",greeting,6
"{'id': 'UGVYFH', 'data': 'Dombivli mein hai kya??', 'message_order': 1, 'comments': ['']}",notInterested,1
"{'id': '96RDFQ', 'data': 'Apply chesanu', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': '8S0MYG', 'data': 'Bat were', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'X3I8HU', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': '94A1HG', 'data': 'Good Morning', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,3
"{'id': '84TDV4', 'data': 'Okay', 'message_order': 0, 'comments': ['']}",location,2
"{'id': '2VZZEY', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'Q90QFX', 'data': 'Bhai apka location kidar hi', 'message_order': 4, 'comments': ['']}",whoAreYou,1
"{'id': '6GX8LN', 'data': 'IAM not interested', 'message_order': 3, 'comments': ['']}",notInterested,5
"{'id': 'NI60LW', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",location,3
"{'id': 'R7CWTM', 'data': 'Hiii sir', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'K2UGS5', 'data': 'Were is the place', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'CJWDDY', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'NDXHZ1', 'data': ""I don't have bike"", 'message_order': 5, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'S1EEUU', 'data': 'OK sir', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'XLBUPK', 'data': 'I dot have licence', 'message_order': 1, 'comments': ['']}",whoAreYou,4
"{'id': 'DRF99K', 'data': 'Learning license', 'message_order': 2, 'comments': ['']}",whoAreYou,6
"{'id': 'KAAS3I', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'WLPI8T', 'data': 'Na Ku bike', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': 'EA6E53', 'data': 'Ok ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': '7MF3FX', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': 'MJS835', 'data': 'K', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'MQ0JKV', 'data': 'Sir', 'message_order': 3, 'comments': ['']}",location,3
"{'id': '514VIE', 'data': 'Nhi karna h', 'message_order': 2, 'comments': ['']}",notInterested,5
"{'id': 'J5BXES', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': 'DFUSH5', 'data': 'Bike nhi hai', 'message_order': 0, 'comments': ['']}",location,4
"{'id': '6J12XY', 'data': ""But I'm below 18"", 'message_order': 4, 'comments': ['']}",notInterested,4
"{'id': '02ZUBP', 'data': 'ok', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': 'MVRFXJ', 'data': 'Mere paas filhaal driving licence ka paavti hai', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'NG6FJV', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",greeting,3
"{'id': 'BX2FJ9', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'Q6XN90', 'data': 'Good night', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': '23FHY0', 'data': 'hi', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': '2B70RI', 'data': 'Ol', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': '3MAL6L', 'data': 'Hlo', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'F7GLVM', 'data': 'Where!?', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': 'PKC1CH', 'data': 'Gn', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'N3I54Z', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'WBGB3U', 'data': 'Whr in job', 'message_order': 4, 'comments': ['']}",whoAreYou,1
"{'id': 'YDBVH9', 'data': 'Kk thank you', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'TXSKIG', 'data': 'Hold on', 'message_order': 4, 'comments': ['']}",location,2
"{'id': 'G1TSEX', 'data': 'Where is office address', 'message_order': 5, 'comments': ['']}",whoAreYou,1
"{'id': 'PFD6U8', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': '0QY7MT', 'data': 'Which area', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'W7ZV7N', 'data': 'Hai', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'ETZ53I', 'data': 'Where', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': '9IWM97', 'data': 'No', 'message_order': 2, 'comments': ['']}",greeting,4
"{'id': 'PJMCUJ', 'data': 'Ok sir', 'message_order': 2, 'comments': ['']}",whoAreYou,2
"{'id': '6HQ1YT', 'data': ""inshallah i we'll come"", 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'OJU2S1', 'data': 'Okay', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'GOZ8X4', 'data': 'Hello', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'UGTC13', 'data': 'Bike Nahi hai.', 'message_order': 5, 'comments': ['']}",greeting,4
"{'id': 'UMDN3T', 'data': 'I m under 18', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'MW5HRF', 'data': 'Not interested', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,5
"{'id': 'N1ND0Y', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'Y7IXQ5', 'data': 'K', 'message_order': 4, 'comments': ['']}",location,2
"{'id': '2D92ZZ', 'data': 'Location', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'WNS621', 'data': 'Kk lev it', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,5
"{'id': '3Q7TU2', 'data': 'Hii', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'C4J6T1', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'LI5X6H', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'GMZTUL', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': '6W0UNT', 'data': 'Where..?', 'message_order': 5, 'comments': ['']}",notInterested,1
"{'id': 'Q81XR1', 'data': 'Assalatu khairu minanum', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': '57KTTN', 'data': 'Learning', 'message_order': 5, 'comments': ['']}",notInterested,4
"{'id': 'JOYSXL', 'data': 'Yes but i am no money', 'message_order': 0, 'comments': ['']}",notInterested,4
"{'id': 'MRSG6E', 'data': 'ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'QPAOFT', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': 'MCGB4N', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'UNZAL6', 'data': 'Sir can u say me were tht office', 'message_order': 1, 'comments': ['']}",notInterested,1
"{'id': 'Q56QQT', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'FP1W6R', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'US5NIH', 'data': 'Ledhuu', 'message_order': 1, 'comments': ['']}",greeting,5
"{'id': 'CCMJRX', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'XA23CA', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': '665MN2', 'data': 'Mere paas bike nhi hai', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'K4FFH0', 'data': 'Sorry but muze bike chalana nhi aata', 'message_order': 1, 'comments': ['']}",whoAreYou,4
"{'id': '263DIM', 'data': 'Hiiii', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'IT4J2T', 'data': 'hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'UK5ZAY', 'data': 'Where kasthuri nagar come', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': 'K0EAZN', 'data': 'Ledhu,but teeeskuntanu', 'message_order': 5, 'comments': ['']}",notInterested,5
"{'id': '0987UV', 'data': 'Halo', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': 'R9EL35', 'data': 'Im present busy', 'message_order': 2, 'comments': ['']}",notInterested,5
"{'id': '6V6RTZ', 'data': 'Llr', 'message_order': 2, 'comments': ['']}",location,6
"{'id': 'IRDHVO', 'data': 'Thanks', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'KALEVH', 'data': 'No', 'message_order': 0, 'comments': ['']}",notInterested,4
"{'id': 'RN1JLA', 'data': 'Sir I need job in near by rajajinagar, is there any delivery boy jobs', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': 'UG8A8J', 'data': 'hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'GPDKNB', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'S48P1L', 'data': 'Where is the location', 'message_order': 5, 'comments': ['']}",whoAreYou,1
"{'id': '2I109P', 'data': 'Wher', 'message_order': 1, 'comments': ['']}",notInterested,1
"{'id': 'GT9CV4', 'data': 'Okk', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': '1TDN99', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'K5YSZY', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'KNIZBF', 'data': 'I have LL', 'message_order': 0, 'comments': ['']}",greeting,6
"{'id': 'KKGWTF', 'data': 'Thanks for the information', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'GFESJW', 'data': 'Bro', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'BMUZD5', 'data': 'Hi yari', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'OX5RVG', 'data': 'K', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': 'MEP4FK', 'data': 'Hlo', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '90VJWM', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'SVYZ24', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'TODM1M', 'data': 'Btw for which location', 'message_order': 3, 'comments': ['']}",notInterested,1
"{'id': 'H7A6V2', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,2
